	p_val	avg_log2FC	pct.1	pct.2	p_val_adj	cluster	gene
BNIP2	1.30545928876163e-91	0.339615836570682	0.45	0.216	2.44577797749491e-87	Monocytes	BNIP2
RAP1A1	1.11757688518206e-90	0.356060323901333	0.463	0.228	2.09378029438859e-86	Monocytes	RAP1A
ATP6V1F	1.92960727715465e-90	0.390062437540846	0.554	0.31	3.61511923374924e-86	Monocytes	ATP6V1F
FAU1	5.49170067054581e-90	0.365240797451215	0.993	0.951	1.02887012062676e-85	Monocytes	FAU
CCDC88A	1.19900652995959e-89	0.26103763976378	0.277	0.1	2.24633873387929e-85	Monocytes	CCDC88A
NAA38	2.46257510168133e-89	0.394189568961818	0.547	0.298	4.61363445299997e-85	Monocytes	NAA38
ATP6V1B2	3.42039410242868e-89	0.258064657866081	0.271	0.097	6.40810835090012e-85	Monocytes	ATP6V1B2
CANX	7.40765787184506e-89	0.352854188761959	0.489	0.248	1.38782470229017e-84	Monocytes	CANX
HSP90B1	8.17966699984104e-88	0.465081954372679	0.533	0.295	1.53246061242022e-83	Monocytes	HSP90B1
HLA-B2	4.66062365806962e-86	0.389557013626731	0.992	0.91	8.73167842339343e-82	Monocytes	HLA-B
ENO11	1.2913632007194e-85	0.414023797467764	0.781	0.521	2.4193689565478e-81	Monocytes	ENO1
RPL36A1	8.11198922271677e-85	0.530856829554683	0.966	0.837	1.51978118087599e-80	Monocytes	RPL36A
USMG5	4.24627585263829e-84	0.414445318909718	0.728	0.488	7.95539780991783e-80	Monocytes	USMG5
MT-CO21	6.30004033464757e-84	0.396212330346386	1	0.992	1.18031255669622e-79	Monocytes	MT-CO2
RPL37A1	2.91899731496512e-83	0.433801018112045	0.997	0.956	5.46874146958715e-79	Monocytes	RPL37A
COX7A2	7.46624470897317e-83	0.410972874739399	0.865	0.667	1.39880094622612e-78	Monocytes	COX7A2
MIDN	1.62449545804296e-82	0.313566753459296	0.358	0.16	3.04349224064349e-78	Monocytes	MIDN
DAZAP2	2.51733487386673e-82	0.417807685934365	0.719	0.483	4.71622688618931e-78	Monocytes	DAZAP2
ARPC4	1.62178119954886e-81	0.349476486998482	0.508	0.276	3.03840707735479e-77	Monocytes	ARPC4
TMBIM4	8.39076913197316e-81	0.35270267798977	0.504	0.271	1.57201059687517e-76	Monocytes	TMBIM4
MOB1A	1.62610074708101e-80	0.342368087833152	0.485	0.257	3.04649974965628e-76	Monocytes	MOB1A
TCEB2	2.05907776466731e-80	0.424879053689931	0.854	0.672	3.8576821921042e-76	Monocytes	TCEB2
GNG51	1.96868934519842e-79	0.386714323586528	0.596	0.357	3.68833948822924e-75	Monocytes	GNG5
MRPL23	4.35407734889121e-79	0.317452300061027	0.426	0.211	8.15736391314769e-75	Monocytes	MRPL23
GSTO11	5.65794330745163e-79	0.33544410884007	0.429	0.215	1.06001567865106e-74	Monocytes	GSTO1
ATOX1	8.13082553866867e-79	0.308386687165061	0.412	0.199	1.52331016466957e-74	Monocytes	ATOX1
RPL211	1.72628688984901e-78	0.263725666144065	1	0.995	3.23419848813211e-74	Monocytes	RPL21
LILRB2	4.55336239692941e-78	0.304459261716528	0.254	0.095	8.53072445064725e-74	Monocytes	LILRB2
SELL1	1.14480231290253e-77	0.399778759911805	0.619	0.368	2.14478713322288e-73	Monocytes	SELL
NDUFA1	1.62935853640675e-77	0.386081130590506	0.728	0.505	3.05260321795804e-73	Monocytes	NDUFA1
SPG21	1.40820203105267e-76	0.295289125517776	0.439	0.222	2.63826650517718e-72	Monocytes	SPG21
LY6E	4.55827101595928e-76	0.557943589803507	0.604	0.385	8.53992074839971e-72	Monocytes	LY6E
ATP5J21	4.85172362729099e-76	0.409980157740046	0.771	0.56	9.08970421572966e-72	Monocytes	ATP5J2
HIGD2A	1.42214707803594e-75	0.343063348630997	0.56	0.326	2.66439255070034e-71	Monocytes	HIGD2A
KLF10	1.78011066289548e-75	0.268068605987402	0.288	0.118	3.33503732693467e-71	Monocytes	KLF10
PGD	2.01737673477139e-75	0.293649701258779	0.34	0.153	3.77955531259421e-71	Monocytes	PGD
CD55	2.77596714332105e-75	0.293991646800862	0.327	0.144	5.20077444301199e-71	Monocytes	CD55
HSBP1	3.49038398419503e-74	0.323485469564833	0.478	0.257	6.53923439438938e-70	Monocytes	HSBP1
NDUFB9	5.28244502730238e-74	0.369406049951386	0.598	0.366	9.89666075865101e-70	Monocytes	NDUFB9
SSR3	1.11262850830343e-73	0.28585433596347	0.388	0.186	2.08450951030648e-69	Monocytes	SSR3
RPL351	3.56210225681349e-73	0.386046596440373	0.998	0.966	6.67359857814007e-69	Monocytes	RPL35
RPL361	5.58178900008995e-73	0.347699706563519	1	0.968	1.04574816916685e-68	Monocytes	RPL36
ATP6AP2	2.48724121338154e-72	0.365572984166368	0.505	0.293	4.65984641327032e-68	Monocytes	ATP6AP2
SNHG251	1.62052172500325e-71	0.4159655676794	0.507	0.288	3.03604745179359e-67	Monocytes	SNHG25
RPS141	2.27160989003465e-71	0.34195679881027	1	0.99	4.25586112897992e-67	Monocytes	RPS14
CAP11	6.82729159537879e-71	0.39388357151563	0.66	0.44	1.27909308039422e-66	Monocytes	CAP1
IFNGR2	3.19845838218946e-70	0.266657929060173	0.284	0.119	5.99231177903196e-66	Monocytes	IFNGR2
IFITM2	3.6058472479212e-70	0.642571628754327	0.647	0.427	6.75555481898037e-66	Monocytes	IFITM2
VAMP81	5.85232462565909e-70	0.400084860323778	0.732	0.492	1.09643301861723e-65	Monocytes	VAMP8
CCNL1	6.32351276317807e-69	0.391970443779977	0.633	0.415	1.18471011618141e-64	Monocytes	CCNL1
REEP5	1.9411156170994e-68	0.277661295626927	0.38	0.187	3.63668010863572e-64	Monocytes	REEP5
RPL411	2.87275449498735e-68	0.342227807316846	1	0.994	5.3821055463588e-64	Monocytes	RPL41
EIF4EBP1	3.30762655095154e-68	0.257855680159506	0.308	0.136	6.1968383432077e-64	Monocytes	EIF4EBP1
RPS11	5.14054701480753e-68	0.372040418292528	0.989	0.937	9.63081483224191e-64	Monocytes	RPS11
MRPL54	5.45102968263497e-68	0.276532642754125	0.379	0.187	1.02125041104166e-63	Monocytes	MRPL54
PECAM1	1.28098965625813e-67	0.258118465398986	0.264	0.108	2.39993412099961e-63	Monocytes	PECAM1
DPYSL2	2.05149687768743e-67	0.254456366839166	0.312	0.139	3.84347940034741e-63	Monocytes	DPYSL2
RILPL2	7.47252227600705e-67	0.265581884204337	0.323	0.148	1.39997704840992e-62	Monocytes	RILPL2
PGAM11	8.652726777148e-67	0.329553324973735	0.53	0.311	1.62108836169868e-62	Monocytes	PGAM1
AC090498.11	1.49570675469083e-66	0.452003666551412	0.954	0.773	2.80220660491328e-62	Monocytes	AC090498.1
CNPY31	6.36691136579033e-66	0.311564773209587	0.54	0.318	1.19284084438082e-61	Monocytes	CNPY3
IRF8	6.96820741018896e-66	0.354615559041576	0.258	0.105	1.3054936582989e-61	Monocytes	IRF8
CKLF1	7.28467691328149e-66	0.319375637260844	0.546	0.321	1.36478421970329e-61	Monocytes	CKLF
AKIRIN2	1.27213109795813e-65	0.306161711299973	0.413	0.215	2.38333761202456e-61	Monocytes	AKIRIN2
TMEM258	4.29598099742913e-65	0.366721759046775	0.703	0.491	8.04852039868347e-61	Monocytes	TMEM258
GNAI21	3.78258695826423e-64	0.301531746208388	0.526	0.306	7.08667666630803e-60	Monocytes	GNAI2
SSR4	7.46811508618758e-64	0.316951294401828	0.659	0.443	1.39915136139724e-59	Monocytes	SSR4
CAPZA21	7.97408413044198e-64	0.3586287570497	0.562	0.357	1.4939446618383e-59	Monocytes	CAPZA2
TRAPPC1	1.46685913234707e-63	0.321084259066187	0.568	0.351	2.74816058445224e-59	Monocytes	TRAPPC1
MT-ND31	1.68250016810099e-63	0.356500153508252	0.997	0.935	3.1521640649372e-59	Monocytes	MT-ND3
COX5A	4.62175389108399e-63	0.328137234808655	0.551	0.339	8.65885591494586e-59	Monocytes	COX5A
RPS91	5.27439369655014e-63	0.310936392485101	0.999	0.969	9.88157659048669e-59	Monocytes	RPS9
ARF6	1.15120032722469e-62	0.357558049834675	0.65	0.435	2.15677381305546e-58	Monocytes	ARF6
RPL381	1.88817974910252e-62	0.326717246264296	0.979	0.898	3.53750475994356e-58	Monocytes	RPL38
RPS27A1	5.67250130482811e-62	0.29813168724723	1	0.988	1.06274311945955e-57	Monocytes	RPS27A
PSMA71	4.60753361751647e-61	0.35932194489337	0.744	0.539	8.63221423241711e-57	Monocytes	PSMA7
RPS291	9.1167298190831e-61	0.263718164773293	1	0.987	1.70801933160522e-56	Monocytes	RPS29
PPIB	2.04351078355922e-60	0.322719166685103	0.538	0.332	3.8285174529982e-56	Monocytes	PPIB
FBXL5	4.58866680073745e-60	0.269305416673034	0.357	0.181	8.59686725118161e-56	Monocytes	FBXL5
CAPNS1	1.51320486615851e-59	0.279187420590564	0.345	0.175	2.83498931674796e-55	Monocytes	CAPNS1
WDR74	2.01969024206121e-59	0.301587756065405	0.315	0.153	3.78388966850168e-55	Monocytes	WDR74
RP5-1171I10.5	4.3477720409195e-59	0.306935175049655	0.448	0.25	8.14555091866268e-55	Monocytes	RP5-1171I10.5
ERP29	8.54129177943365e-59	0.32308403103157	0.667	0.452	1.60021101487689e-54	Monocytes	ERP29
LINC00493	9.29487995713642e-59	0.274274861257612	0.396	0.212	1.74139575996951e-54	Monocytes	LINC00493
RPS261	1.41248118650638e-58	0.411139177541176	0.948	0.834	2.64628350291969e-54	Monocytes	RPS26
HLA-DRB12	8.0827876868228e-58	0.649610685991208	0.91	0.701	1.51431027312625e-53	Monocytes	HLA-DRB1
POMP1	2.61065037125602e-57	0.349388426797457	0.751	0.557	4.89105347054814e-53	Monocytes	POMP
RHOA1	2.95129509862318e-57	0.340849013565159	0.85	0.642	5.52925136727052e-53	Monocytes	RHOA
EPSTI11	4.88895446281428e-57	0.290343180919075	0.432	0.241	9.15945618608256e-53	Monocytes	EPSTI1
RPL36AL1	8.98170680340279e-57	0.317989518806562	0.838	0.654	1.68272276961751e-52	Monocytes	RPL36AL
CMTM61	1.0701796274147e-56	0.318860198751065	0.552	0.347	2.00498153196145e-52	Monocytes	CMTM6
YWHAZ1	2.50336113374702e-56	0.322654281442149	0.744	0.54	4.69004708407503e-52	Monocytes	YWHAZ
ATP5D	4.675026508799e-56	0.32699662766337	0.655	0.454	8.75866216423493e-52	Monocytes	ATP5D
ATG31	7.77339209587541e-56	0.276123431157976	0.368	0.196	1.45634500916226e-51	Monocytes	ATG3
YWHAB1	1.10194036785054e-55	0.340761629167218	0.697	0.498	2.064485279168e-51	Monocytes	YWHAB
TALDO11	5.0019245215627e-55	0.343625411131719	0.633	0.448	9.37110559114772e-51	Monocytes	TALDO1
RPS131	7.88653456279848e-55	0.297968776014949	1	0.955	1.47754225034029e-50	Monocytes	RPS13
RPLP21	9.81104519616801e-55	0.286551329767785	0.999	0.988	1.83809931750208e-50	Monocytes	RPLP2
RPS181	1.23103976017441e-54	0.322633231456007	1	0.994	2.30635299068676e-50	Monocytes	RPS18
PGK11	3.72172761449767e-54	0.306988549052814	0.719	0.502	6.97265668576138e-50	Monocytes	PGK1
METTL9	5.11415912897441e-54	0.345144568476255	0.548	0.365	9.58137712813356e-50	Monocytes	METTL9
SSR1	5.58852935174227e-54	0.263874678868353	0.405	0.224	1.04701097404891e-49	Monocytes	SSR1
UQCRB1	1.02437290530589e-53	0.349339123275894	0.847	0.683	1.91916263809058e-49	Monocytes	UQCRB
MT-ND51	1.05698014223931e-53	0.357485094893094	0.912	0.74	1.98025229648534e-49	Monocytes	MT-ND5
ICAM3	1.23323959807371e-53	0.254768960788394	0.392	0.213	2.31047438699109e-49	Monocytes	ICAM3
SLIRP1	2.01018079012614e-53	0.265789434785726	0.49	0.294	3.76607371030132e-49	Monocytes	SLIRP
MSN1	3.88140228578171e-53	0.300747736897808	0.506	0.312	7.27180718241204e-49	Monocytes	MSN
EIF3K	5.86565342891971e-53	0.328041590676554	0.775	0.59	1.09893016990811e-48	Monocytes	EIF3K
SHFM1	1.62897573676199e-52	0.293798118351824	0.521	0.329	3.05188604282359e-48	Monocytes	SHFM1
VPS29	1.95084758088604e-52	0.305307305836837	0.496	0.311	3.65491294279e-48	Monocytes	VPS29
PSMA41	3.43738234555647e-52	0.333777766830199	0.711	0.515	6.43993582440004e-48	Monocytes	PSMA4
PCBP11	7.28925114611069e-52	0.306788833345097	0.74	0.544	1.36564120222384e-47	Monocytes	PCBP1
RPL221	1.09012120359661e-51	0.328211315432272	0.965	0.878	2.04234207493825e-47	Monocytes	RPL22
RPS171	1.192028621486e-51	0.296732150864881	0.998	0.966	2.23326562235403e-47	Monocytes	RPS17
ZFAS1	1.21759907341573e-50	0.299266554729672	0.738	0.536	2.28117186404437e-46	Monocytes	ZFAS1
CALM21	2.05546994119369e-50	0.32916329690898	0.935	0.813	3.85092293482639e-46	Monocytes	CALM2
ACTR3	1.40918356002056e-49	0.330339074387231	0.604	0.425	2.64010539969852e-45	Monocytes	ACTR3
RPL81	1.50176427801196e-49	0.256505678660679	0.997	0.974	2.8135553748554e-45	Monocytes	RPL8
RPS27L	2.0217828020334e-49	0.282786510046573	0.564	0.366	3.78781007960958e-45	Monocytes	RPS27L
PHACTR1	2.21351065774626e-49	0.295519044483593	0.336	0.179	4.14701221728762e-45	Monocytes	PHACTR1
IFITM3	3.61321463082345e-49	0.908057061066181	0.421	0.272	6.76935761084773e-45	Monocytes	IFITM3
PTP4A2	6.63606578667412e-49	0.307074732296625	0.608	0.413	1.2432669251334e-44	Monocytes	PTP4A2
COX6A11	9.03481375271605e-49	0.291590229841153	0.771	0.58	1.69267235657135e-44	Monocytes	COX6A1
PPIA1	1.00368951642454e-48	0.375425770153593	0.9	0.763	1.88041230902138e-44	Monocytes	PPIA
NOP101	6.6899141019636e-48	0.309909921078464	0.625	0.442	1.25335540700288e-43	Monocytes	NOP10
MT-ATP61	9.00336545679309e-48	0.285016442591645	0.993	0.935	1.68678051833018e-43	Monocytes	MT-ATP6
CLIC11	1.24729878018609e-47	0.334320448642051	0.801	0.583	2.33681426467863e-43	Monocytes	CLIC1
TKT2	1.29972119025233e-47	0.269802826208057	0.701	0.475	2.43502764993774e-43	Monocytes	TKT
COX7C1	2.84442156926469e-47	0.292204568129285	0.923	0.796	5.32902381001739e-43	Monocytes	COX7C
DDT	1.23996058440273e-46	0.275912366314679	0.48	0.301	2.32306615487852e-42	Monocytes	DDT
RPS211	1.96008818042575e-46	0.329774525177695	0.976	0.875	3.67222520602764e-42	Monocytes	RPS21
SEC61B	2.16845961322343e-46	0.309673912448934	0.605	0.43	4.06260908537409e-42	Monocytes	SEC61B
RHOB	6.44621360919195e-46	0.270238144463979	0.304	0.158	1.20769811968211e-41	Monocytes	RHOB
TMA71	1.2248843941339e-45	0.280209490660246	0.938	0.804	2.29482091240987e-41	Monocytes	TMA7
NDUFS6	9.93130555432950e-45	0.253030289394675	0.494	0.313	1.86063009560363e-40	Monocytes	NDUFS6
VAPA	2.53935317984418e-44	0.265210797502818	0.585	0.401	4.75747818243806e-40	Monocytes	VAPA
ATP5G31	3.40977606613051e-44	0.298063160956162	0.68	0.493	6.3882154598955e-40	Monocytes	ATP5G3
EIF3M	6.67380205535005e-44	0.277015145430603	0.577	0.399	1.25033681506983e-39	Monocytes	EIF3M
HINT11	1.095202446622e-43	0.364299731515812	0.785	0.64	2.05186178374631e-39	Monocytes	HINT1
SNX31	1.54399798452135e-43	0.297945648425231	0.759	0.593	2.89268022400074e-39	Monocytes	SNX3
LAMTOR1	1.98073190574786e-43	0.262028441502555	0.51	0.333	3.71090122541861e-39	Monocytes	LAMTOR1
MYL12B	2.00695706214823e-43	0.295962569571831	0.75	0.568	3.76003405593471e-39	Monocytes	MYL12B
RSL24D1	1.57957043559746e-42	0.278037535734164	0.644	0.466	2.95932521109184e-38	Monocytes	RSL24D1
RBM31	1.56003671286832e-41	0.255569273939642	0.697	0.506	2.92272878155879e-37	Monocytes	RBM3
FABP5	8.14954049595149e-41	0.280833002313878	0.352	0.202	1.52681641191651e-36	Monocytes	FABP5
UQCRH1	1.01052162348202e-40	0.264771283139438	0.772	0.584	1.89321226159357e-36	Monocytes	UQCRH
NDUFA4	2.14586060428355e-40	0.291473752887746	0.767	0.611	4.02026984212523e-36	Monocytes	NDUFA4
COMMD61	6.10244289575105e-40	0.261604408805039	0.76	0.574	1.14329267651896e-35	Monocytes	COMMD6
WDR83OS	4.62190312046484e-39	0.250364683975596	0.525	0.357	8.65913549619088e-35	Monocytes	WDR83OS
PRR131	5.77919550441402e-39	0.258976460303304	0.642	0.458	1.08273227775197e-34	Monocytes	PRR13
UBL51	1.71814792559871e-38	0.256204901197664	0.806	0.653	3.21895013860919e-34	Monocytes	UBL5
PPP1CB	2.41098762797547e-37	0.254737423240419	0.448	0.29	4.51698532101204e-33	Monocytes	PPP1CB
COX6C	1.16633088829938e-34	0.279860383041053	0.83	0.695	2.1851209192289e-30	Monocytes	COX6C
ZNF901	2.65517170918061e-33	0.311040117331807	0.458	0.303	4.97446419714987e-29	Monocytes	ZNF90
RPL171	3.12884685340236e-33	0.25430833157577	0.872	0.708	5.86189457984932e-29	Monocytes	RPL17
RPL71	2.4854310714406e-31	0.278011382609274	1	0.985	4.65645511234396e-27	Monocytes	RPL7
TPM31	3.19960763801454e-28	0.25225784459065	0.714	0.567	5.99446490982024e-24	Monocytes	TPM3
H2AFZ1	3.51720800981656e-20	0.255989068327025	0.758	0.616	6.58948920639133e-16	Monocytes	H2AFZ
DUSP61	1.59793846825086e-18	0.252532603875575	0.387	0.282	2.99373772026799e-14	Monocytes	DUSP6
ISG15	2.45218734352484e-14	0.284785583356451	0.482	0.393	4.59417298809379e-10	Monocytes	ISG15
HSP90AB11	3.96279954237077e-137	0.770487966726168	0.854	0.635	7.42430494263164e-133	B cells 3	HSP90AB1
RPS81	8.35966686514052e-133	0.761071259571259	0.999	0.973	1.56618358718408e-128	B cells 3	RPS8
RPLP01	1.72033185597492e-117	0.591449674432284	0.997	0.945	3.22304173216901e-113	B cells 3	RPLP0
RPLP12	1.46875754140242e-107	0.690974198555478	0.999	0.997	2.75171725381743e-103	B cells 3	RPLP1
RPS22	7.15035672309881e-107	0.616899715786874	1	0.985	1.33961933207256e-102	B cells 3	RPS2
RPL36A2	1.21759504913063e-102	0.743389147471449	0.973	0.838	2.28116432454624e-98	B cells 3	RPL36A
RPS172	1.1637644278918e-99	0.684932801399606	0.992	0.967	2.18031265565529e-95	B cells 3	RPS17
RPL122	1.11678925933009e-98	0.811209849024528	0.989	0.95	2.09230467735492e-94	B cells 3	RPL12
RPL37A2	1.4177232211907e-98	0.707743615069986	0.994	0.957	2.65610445490078e-94	B cells 3	RPL37A
RPS182	1.56284139574033e-97	0.707453319134125	1	0.994	2.92798335491951e-93	B cells 3	RPS18
ANKRD281	2.76282984361598e-97	0.625155776028354	0.335	0.125	5.17616171201454e-93	B cells 3	ANKRD28
RPS61	5.4962411133968e-96	0.672944548422176	1	0.977	1.02972077259489e-91	B cells 3	RPS6
RPL51	6.61726290323746e-96	0.628573305543554	0.988	0.91	1.23974420492154e-91	B cells 3	RPL5
RPS51	3.56140862671417e-95	0.490353338508736	0.998	0.963	6.672299062149e-91	B cells 3	RPS5
NPM11	9.04130310286586e-95	0.651919513188567	0.936	0.781	1.69388813632192e-90	B cells 3	NPM1
NBEAL12	1.10738859265817e-94	1.1012036587649	0.796	0.592	2.07469252834509e-90	B cells 3	NBEAL1
RPL10A1	4.44754836223198e-93	0.551119229152675	0.999	0.948	8.33248185664161e-89	B cells 3	RPL10A
MIF1	6.71890056954183e-93	0.652871487792628	0.804	0.579	1.25878602170366e-88	B cells 3	MIF
RPL262	7.72711606302224e-93	0.71447299721436	0.998	0.933	1.44767519440722e-88	B cells 3	RPL26
RPS4X1	8.26365757524266e-93	0.59310470490182	1	0.971	1.54819624672171e-88	B cells 3	RPS4X
RPS231	9.65653560591209e-92	0.649733591002755	0.999	0.971	1.80915194576763e-87	B cells 3	RPS23
RPL352	1.72466227813903e-91	0.567669338998626	0.996	0.967	3.23115477809347e-87	B cells 3	RPL35
RPS242	8.84813516208021e-91	0.688888129870229	0.995	0.957	1.65769812261573e-86	B cells 3	RPS24
RPS152	5.46928872249147e-90	0.510990403925629	1	0.991	1.02467124215878e-85	B cells 3	RPS15
RPS281	6.42189335624099e-88	0.495649178576028	1	0.978	1.20314172029175e-83	B cells 3	RPS28
RPL412	1.57586868545903e-86	0.489612403839929	1	0.994	2.9523899822075e-82	B cells 3	RPL41
RPL7A2	5.14398811744587e-84	0.624736487667051	0.98	0.901	9.63726173803484e-80	B cells 3	RPL7A
RPL282	2.02483162477353e-82	0.507806508098007	0.999	0.977	3.79352204901321e-78	B cells 3	RPL28
NCL1	4.10261686509485e-82	0.604730076939529	0.766	0.544	7.6862526967552e-78	B cells 3	NCL
RPL231	6.47359762187692e-81	0.509818208459917	0.98	0.854	1.21282851445864e-76	B cells 3	RPL23
RPS121	2.17404780475201e-80	0.628431486706345	0.999	0.993	4.07307856220289e-76	B cells 3	RPS12
RPL372	2.47194389397388e-80	0.661946189433872	0.985	0.941	4.63118688536007e-76	B cells 3	RPL37
RPL362	3.31121988130124e-78	0.526189735331895	0.995	0.969	6.20357044761787e-74	B cells 3	RPL36
RPL222	9.64880981791038e-78	0.521558416334244	0.962	0.879	1.80770451938551e-73	B cells 3	RPL22
RPL61	1.09857523581763e-76	0.467098000718642	0.993	0.941	2.05818070430433e-72	B cells 3	RPL6
RPS192	1.98105412821467e-76	0.394187442534733	1	0.994	3.71150490921019e-72	B cells 3	RPS19
RPS71	2.18995818405361e-76	0.501527020574219	0.991	0.943	4.10288665782443e-72	B cells 3	RPS7
ATP5G22	8.95625005501369e-76	0.482487604999512	0.906	0.745	1.67795344780681e-71	B cells 3	ATP5G2
RPL322	1.51636594765134e-75	0.538868920979465	1	0.992	2.84091160292479e-71	B cells 3	RPL32
RPL241	6.5485554831279e-75	0.51792421564503	0.961	0.872	1.22687186976401e-70	B cells 3	RPL24
RPL151	5.60178473602734e-74	0.401764438164445	1	0.977	1.04949437029472e-69	B cells 3	RPL15
GAPDH2	6.44693424694962e-74	0.463487206429521	0.977	0.853	1.20783313116601e-69	B cells 3	GAPDH
RPS212	1.11250000088043e-73	0.593348695067129	0.969	0.876	2.08426875164948e-69	B cells 3	RPS21
RPL18A1	2.46897681407507e-73	0.417107082348724	1	0.996	4.62562806116964e-69	B cells 3	RPL18A
RPL33	3.2960439233582e-71	0.46741332915589	1	0.974	6.17513829041158e-67	B cells 3	RPL3
RPL191	7.36972818554939e-71	0.441106488115307	0.999	0.979	1.38071857556268e-66	B cells 3	RPL19
RPL101	1.11177284757617e-70	0.4351970682378	1	0.997	2.08290642993396e-66	B cells 3	RPL10
RPL172	1.90958310940224e-70	0.622210882906159	0.887	0.709	3.57760395546509e-66	B cells 3	RPL17
SET1	2.67895155859483e-70	0.526244657668067	0.751	0.527	5.01901574502741e-66	B cells 3	SET
NAP1L11	2.91843195365218e-70	0.587757164594401	0.793	0.611	5.46768226516737e-66	B cells 3	NAP1L1
ZFAS11	2.93328113521514e-70	0.540074791513423	0.741	0.538	5.49550220682556e-66	B cells 3	ZFAS1
RPS31	8.18396828089042e-70	0.496277963401156	1	0.985	1.53326645742482e-65	B cells 3	RPS3
AC090498.12	4.00247408808419e-69	0.544910053945675	0.923	0.776	7.49863520402573e-65	B cells 3	AC090498.1
RPL392	5.65672771434847e-69	0.514350799610802	1	0.982	1.05978793728319e-64	B cells 3	RPL39
RPL311	9.29787567227823e-69	0.555907326671451	0.987	0.954	1.74195700720133e-64	B cells 3	RPL31
RPL291	1.02471855047465e-68	0.48384761733027	0.994	0.959	1.91981020431426e-64	B cells 3	RPL29
HINT12	1.07265331011153e-68	0.721655976117138	0.771	0.642	2.00961597649396e-64	B cells 3	HINT1
RPL35A1	1.31076129486296e-68	0.482547342193735	0.997	0.967	2.45571128592576e-64	B cells 3	RPL35A
SNRPE1	2.62539962839505e-68	0.433841475834809	0.662	0.43	4.91868620379812e-64	B cells 3	SNRPE
FABP51	8.55100469099751e-68	0.418032316342025	0.413	0.201	1.60203072885838e-63	B cells 3	FABP5
RPS15A1	3.73999355278335e-67	0.494407007135165	0.998	0.992	7.0068779211396e-63	B cells 3	RPS15A
RPS111	8.00151210361875e-67	0.42183420257936	0.989	0.938	1.49908329261297e-62	B cells 3	RPS11
NACA2	2.00164272782544e-66	0.461535353144672	0.323	0.141	3.75007765058096e-62	B cells 3	NACA2
RPL141	6.1989268979047e-66	0.526281128067496	0.984	0.932	1.16136895432245e-61	B cells 3	RPL14
EEF1B21	4.38190576476246e-65	0.597306888663325	0.845	0.708	8.20950045028246e-61	B cells 3	EEF1B2
RPL111	1.14463261767238e-64	0.409766180515097	1	0.99	2.14446920920921e-60	B cells 3	RPL11
NACA1	1.2045341288754e-64	0.451205668459236	0.956	0.878	2.25669469044806e-60	B cells 3	NACA
HSPD11	2.57695724160387e-64	0.456970441817447	0.538	0.318	4.82792939214485e-60	B cells 3	HSPD1
